ID,SLUG,EQUIPO_ID,SEMANA,PUNTOS_TOTALES,MIN_JUGADOS,GOLES,ASISTENCIAS_GOL,ASISTENCIAS_SIN_GOL,LLEGADAS_AREA,PENALTIS_PROVOCADOS,PENALTIS_PARADOS,PARADAS,DESPEJES,PENALTIS_FALLADOS,GOLES_EN_PROPIA,GOLES_EN_CONTRA,TARJETAS_AMARILLAS,SEGUNDAS_AMARILLAS,TARJETAS_ROJAS,TIROS_A_PUERTA,REGATES,BALONES_RECUPERADOS,POSESIONES_PERDIDAS,PUNTOS_MARCA,MIN_JUGADOS_PUNTOS,GOLES_PUNTOS,ASISTENCIAS_GOL_PUNTOS,ASISTENCIAS_SIN_GOL_PUNTOS,LLEGADAS_AREA_PUNTOS,PENALTIS_PROVOCADOS_PUNTOS,PENALTIS_PARADOS_PUNTOS,PARADAS_PUNTOS,DESPEJES_PUNTOS,PENALTIS_FALLADOS_PUNTOS,GOLES_EN_PROPIA_PUNTOS,GOLES_EN_CONTRA_PUNTOS,TARJETAS_AMARILLAS_PUNTOS,SEGUNDAS_AMARILLAS_PUNTOS,TARJETAS_ROJAS_PUNTOS,TIROS_A_PUERTA_PUNTOS,REGATES_PUNTOS,BALONES_RECUPERADOS_PUNTOS,POSESIONES_PERDIDAS_PUNTOS,PUNTOS_MARCA_PUNTOS
148,fran-1,CEL,11,4,68,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,7,4,-1,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,2
148,fran-1,CEL,12,6,61,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,8,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1
148,fran-1,CEL,13,4,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
148,fran-1,CEL,14,6,85,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,2,9,8,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
148,fran-1,CEL,15,6,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,11,8,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
148,fran-1,CEL,16,-1,57,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,3,12,-1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1
148,fran-1,CEL,17,8,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,12,13,-1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,-1,1
148,fran-1,CEL,18,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
148,fran-1,CEL,19,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,-1,2
148,fran-1,CEL,20,3,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,9,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,fran-1,CEL,21,7,79,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,10,-1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,-1,2
148,fran-1,CEL,22,4,90,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,5,5,-1,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,2
148,fran-1,CEL,23,7,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1
148,fran-1,CEL,24,7,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,6,7,-1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1
148,fran-1,CEL,25,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,14,12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
150,brais-mendez,CEL,1,2,74,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,4,12,-1,2,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,-1,1
150,brais-mendez,CEL,2,5,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,13,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,-1,1
150,brais-mendez,CEL,3,3,90,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,10,26,-1,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,-2,2
150,brais-mendez,CEL,4,1,52,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,3,7,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
150,brais-mendez,CEL,5,1,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,12,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,2
150,brais-mendez,CEL,6,12,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,11,-1,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,-1,2
150,brais-mendez,CEL,7,4,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,10,-1,2,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,1,-1,1
150,brais-mendez,CEL,8,5,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,10,12,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-1,1
150,brais-mendez,CEL,9,2,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,18,-1,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,1
150,brais-mendez,CEL,10,15,90,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,11,16,-1,2,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,-1,2
150,brais-mendez,CEL,11,2,90,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1,1,4,17,-1,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,2
150,brais-mendez,CEL,12,3,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,17,-1,2,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,-1,1
150,brais-mendez,CEL,14,8,90,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8,19,-1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1
150,brais-mendez,CEL,15,2,56,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1
150,brais-mendez,CEL,16,6,90,0,1,0,0,0,0,0,1,0,0,2,0,0,0,2,0,4,11,-1,2,0,3,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,2
150,brais-mendez,CEL,17,6,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,7,29,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,-2,2
150,brais-mendez,CEL,18,6,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,10,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,-1,2
150,brais-mendez,CEL,19,6,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,15,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,-1,2
150,brais-mendez,CEL,20,3,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,13,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1
150,brais-mendez,CEL,21,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
150,brais-mendez,CEL,22,5,77,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,6,-1,2,0,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
150,brais-mendez,CEL,23,19,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,15,-1,2,10,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,-1,3
150,brais-mendez,CEL,24,5,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,10,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,-1,1
150,brais-mendez,CEL,25,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,20,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0
159,iago-aspas,CEL,1,8,90,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,5,10,-1,2,4,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,1,1,0,1
159,iago-aspas,CEL,2,6,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,13,-1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,-1,2
159,iago-aspas,CEL,3,3,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,13,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1
159,iago-aspas,CEL,4,5,90,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,3,14,-1,2,0,3,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-1,2
159,iago-aspas,CEL,5,5,90,0,0,1,2,0,0,0,0,0,0,2,0,0,0,2,1,5,22,-1,2,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,1,0,1,-1,1
159,iago-aspas,CEL,6,6,77,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,12,-1,2,4,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,-1,2
159,iago-aspas,CEL,7,-1,90,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,9,26,-1,2,0,0,0,0,0,0,0,0,-2,0,1,-1,0,0,0,0,1,-2,0
159,iago-aspas,CEL,8,3,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,17,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1
159,iago-aspas,CEL,9,3,90,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,1,12,-1,2,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1
159,iago-aspas,CEL,10,10,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,8,-1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
159,iago-aspas,CEL,11,2,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,5,23,-1,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,-1,1
159,iago-aspas,CEL,12,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,iago-aspas,CEL,13,12,90,2,0,0,4,0,0,0,0,0,0,3,1,0,0,2,0,3,17,-1,2,8,0,0,2,0,0,0,0,0,0,-1,-1,0,0,1,0,0,-1,2
159,iago-aspas,CEL,14,3,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,12,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1
159,iago-aspas,CEL,15,8,84,1,0,1,2,0,0,0,1,1,0,1,0,0,0,2,0,1,17,-1,2,4,0,1,1,0,0,0,0,-2,0,0,0,0,0,1,0,0,-1,2
159,iago-aspas,CEL,16,6,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-1,1,4,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2
159,iago-aspas,CEL,18,15,85,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,7,12,-1,2,4,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,-1,3
159,iago-aspas,CEL,19,14,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,14,-1,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1,3
159,iago-aspas,CEL,20,2,90,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1,3,17,-1,2,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1
159,iago-aspas,CEL,21,10,90,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,10,-1,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
159,iago-aspas,CEL,22,11,90,1,0,0,2,0,0,0,1,0,0,2,0,0,0,2,4,4,12,-1,2,4,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,2,0,-1,3
159,iago-aspas,CEL,23,5,88,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,4,16,-1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,1
159,iago-aspas,CEL,24,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,-1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
159,iago-aspas,CEL,25,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,17,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
160,maxi-gomez,VAL,1,2,90,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,15,-1,2,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,-1,1
160,maxi-gomez,VAL,2,3,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,16,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2
160,maxi-gomez,VAL,3,9,90,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,-1,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
160,maxi-gomez,VAL,4,8,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,9,-1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
160,maxi-gomez,VAL,5,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
160,maxi-gomez,VAL,6,1,90,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,12,-1,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1
160,maxi-gomez,VAL,7,1,82,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,13,-1,2,0,0,1,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,-1,1
160,maxi-gomez,VAL,9,0,86,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,3,14,-1,2,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1
160,maxi-gomez,VAL,10,-1,45,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,5,-1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
160,maxi-gomez,VAL,14,2,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,maxi-gomez,VAL,15,3,28,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,6,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,maxi-gomez,VAL,16,7,83,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,3,7,-1,2,4,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2
160,maxi-gomez,VAL,17,2,90,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3,11,-1,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
160,maxi-gomez,VAL,19,2,90,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,7,-1,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
160,maxi-gomez,VAL,20,2,66,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,-1,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
160,maxi-gomez,VAL,22,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
160,maxi-gomez,VAL,23,4,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,6,-1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
160,maxi-gomez,VAL,24,1,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,maxi-gomez,VAL,25,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,hermoso,ATM,1,1,89,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,7,9,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,-3,0,0,1,-1,1
166,hermoso,ATM,3,1,80,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,7,4,-1,2,0,0,0,0,0,0,0,0,0,0,-2,-1,0,0,0,0,1,0,1
166,hermoso,ATM,4,2,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1
166,hermoso,ATM,5,7,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,7,8,-1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,-1,1
166,hermoso,ATM,6,6,28,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,10,-1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
166,hermoso,ATM,7,3,61,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,4,7,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,hermoso,ATM,8,6,81,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,8,9,-1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,-1,1
166,hermoso,ATM,10,2,73,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,4,-1,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,1
166,hermoso,ATM,11,3,67,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11,5,-1,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,0,0
166,hermoso,ATM,12,8,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,7,-1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2
166,hermoso,ATM,13,2,90,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,11,14,-1,2,0,0,0,0,0,0,0,1,0,0,-2,0,0,0,0,0,2,-1,0
166,hermoso,ATM,14,5,90,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,18,-1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,-2,1
166,hermoso,ATM,15,4,90,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,6,11,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,1
166,hermoso,ATM,16,0,79,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,4,-1,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0
166,hermoso,ATM,17,1,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,-1,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,1
166,hermoso,ATM,18,1,90,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,5,13,-1,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,-1,1
166,hermoso,ATM,9,1,90,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,14,8,-1,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,2,-1,0
166,hermoso,ATM,19,7,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,-1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1
166,hermoso,ATM,20,2,90,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,6,7,-1,2,0,0,0,0,0,0,0,1,0,0,-2,0,0,0,0,0,1,0,0
166,hermoso,ATM,22,7,90,1,0,0,1,0,0,0,5,0,0,2,1,0,0,1,0,9,11,-1,2,6,0,0,0,0,0,0,1,0,0,-2,-1,0,0,0,0,1,-1,1
166,hermoso,ATM,23,-4,55,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,3,11,-1,1,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,-1,0
166,hermoso,ATM,24,9,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,6,-1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
166,hermoso,ATM,25,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,iglesias-quintas,BET,1,3,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,iglesias-quintas,BET,2,2,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,iglesias-quintas,BET,3,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,iglesias-quintas,BET,4,2,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,6,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1
179,iglesias-quintas,BET,5,2,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,iglesias-quintas,BET,6,4,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
179,iglesias-quintas,BET,7,4,25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,6,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
179,iglesias-quintas,BET,8,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,iglesias-quintas,BET,9,6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,iglesias-quintas,BET,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,iglesias-quintas,BET,11,14,84,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,12,-1,2,8,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,-1,2
179,iglesias-quintas,BET,12,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,iglesias-quintas,BET,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,iglesias-quintas,BET,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,iglesias-quintas,BET,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,iglesias-quintas,BET,16,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,iglesias-quintas,BET,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,iglesias-quintas,BET,18,1,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,iglesias-quintas,BET,19,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,iglesias-quintas,BET,20,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,iglesias-quintas,BET,21,16,71,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,7,-1,2,8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
179,iglesias-quintas,BET,22,13,74,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,3,-1,2,8,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,3
179,iglesias-quintas,BET,23,2,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1
179,iglesias-quintas,BET,24,2,66,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,9,-1,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
179,iglesias-quintas,BET,25,4,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,-1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
184,soria-david,GET,1,3,90,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,5,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184,soria-david,GET,2,5,90,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,11,-1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,2
184,soria-david,GET,3,1,90,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,5,13,-1,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,-1,1
184,soria-david,GET,4,5,90,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,7,5,-1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
184,soria-david,GET,5,2,90,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,12,20,-1,2,0,0,0,0,0,0,1,0,0,0,-2,0,0,0,0,0,2,-2,1
